timestamp,power,temperature,total_irradiance,wind_speed,direct_irradiance,diffuse_irradiance,relative_humidity,pressure,cloud_type,solar_elevation,dni_ratio,dew_point,air_mass,clearness_index,cell_temperature,hour,day_of_week,month,day_of_year
2019-01-01 00:00:00,0.0,-14.6,0,1.9,0,0,56.11,828,4,-73.28,0.0,-23.378,57.2986884985499,-0.0,-14.6,0,1,1,1
2019-01-01 00:30:00,0.0,-14.6,0,1.7000000000000002,0,0,56.11,828,4,-72.36000000000001,0.0,-23.378,57.2986884985499,-0.0,-14.6,0,1,1,1
2019-01-01 01:00:00,0.0,-14.6,0,1.5,0,0,55.7,828,4,-69.43,0.0,-23.46,57.2986884985499,-0.0,-14.6,1,1,1,1
2019-01-01 01:30:00,0.0,-14.6,0,1.2000000000000002,0,0,55.7,828,7,-65.20000000000002,0.0,-23.46,57.2986884985499,-0.0,-14.6,1,1,1,1
2019-01-01 02:00:00,0.0,-14.5,0,1.0,0,0,55.38,828,7,-60.22999999999999,0.0,-23.424,57.2986884985499,-0.0,-14.5,2,1,1,1
2019-01-01 02:30:00,0.0,-14.5,0,0.9,0,0,55.32,827,7,-54.860000000000014,0.0,-23.436,57.2986884985499,-0.0,-14.5,2,1,1,1
2019-01-01 03:00:00,0.0,-14.5,0,0.8,0,0,55.3,827,7,-49.25999999999999,0.0,-23.44,57.2986884985499,-0.0,-14.5,3,1,1,1
2019-01-01 03:30:00,0.0,-14.4,0,0.9,0,0,54.85,827,7,-43.55000000000001,0.0,-23.43,57.2986884985499,-0.0,-14.4,3,1,1,1
2019-01-01 04:00:00,0.0,-14.3,0,1.0,0,0,54.4,826,7,-37.790000000000006,0.0,-23.42,57.2986884985499,-0.0,-14.3,4,1,1,1
2019-01-01 04:30:00,0.0,-14.1,0,1.1,0,0,53.52,826,7,-32.03,0.0,-23.396,57.2986884985499,-0.0,-14.1,4,1,1,1
2019-01-01 05:00:00,0.0,-13.9,0,1.2000000000000002,0,0,54.04,826,7,-26.299999999999997,0.0,-23.092,57.2986884985499,-0.0,-13.9,5,1,1,1
2019-01-01 05:30:00,0.0,-13.6,0,1.3,0,0,52.73,826,7,-20.64,0.0,-23.054000000000002,57.2986884985499,-0.0,-13.6,5,1,1,1
2019-01-01 06:00:00,0.0,-13.4,0,1.3,0,0,53.49,826,7,-15.079999999999998,0.0,-22.701999999999998,57.2986884985499,-0.0,-13.4,6,1,1,1
2019-01-01 06:30:00,0.0,-13.1,0,1.3,0,0,52.2,826,7,-9.659999999999997,0.0,-22.659999999999997,57.2986884985499,-0.0,-13.1,6,1,1,1
2019-01-01 07:00:00,0.0,-12.9,0,1.4,0,0,52.13,826,7,-4.400000000000006,0.0,-22.474,57.2986884985499,-0.0,-12.9,7,1,1,1
2019-01-01 07:30:00,1702.7472,-12.3,88,1.6,78,10,49.66,826,7,1.0100000000000051,0.8863636262913225,-22.368000000000002,56.73143264482935,1.0,-9.55,7,1,1,1
2019-01-01 08:00:00,5766.6771,-11.7,306,1.8,274,32,49.28,826,7,5.590000000000003,0.8954248336750823,-21.844,10.265970947319632,1.0,-2.1374999999999993,8,1,1,1
2019-01-01 08:30:00,8434.609075,-10.7,457,1.9,404,53,45.5,826,4,10.039999999999992,0.8840262562712773,-21.6,5.736061086864117,1.0,3.5812500000000007,8,1,1,1
2019-01-01 09:00:00,10466.938675,-9.8,577,1.9,509,68,45.38,826,4,14.149999999999991,0.8821490452649063,-20.724,4.090627158847355,1.0,8.23125,9,1,1,1
2019-01-01 09:30:00,12420.735500000003,-8.5,698,1.7000000000000002,625,73,40.94,825,7,17.840000000000003,0.8954154714965394,-20.312,3.2641343155458022,1.0,13.3125,9,1,1,1
2019-01-01 10:00:00,10831.904875,-7.2,605,1.5,492,113,41.22,825,4,21.03,0.8132231391516973,-18.956,2.7866274721537523,1.0,11.70625,10,1,1,1
2019-01-01 10:30:00,11690.118000000002,-6.1000000000000005,660,1.3,536,124,37.84,824,4,23.64,0.8121212108907254,-18.532,2.493836005413577,1.0,14.524999999999999,10,1,1,1
2019-01-01 11:00:00,13850.924675000002,-4.9,799,1.1,700,99,38.21,824,4,25.599999999999994,0.8760951178021338,-17.258000000000003,2.314355432394238,1.0,20.06875,11,1,1,1
2019-01-01 11:30:00,16439.727600000002,-4.1000000000000005,972,1.2000000000000002,901,71,35.93,823,4,26.840000000000003,0.9269547315566309,-16.913999999999998,2.2148366122154144,1.0,26.275,11,1,1,1
2019-01-01 12:00:00,17382.976000000002,-3.3000000000000003,1040,1.4,974,66,36.18,823,4,27.33,0.9365384606379437,-16.064,2.1781046141000386,1.0,29.2,12,1,1,1
2019-01-01 12:30:00,17477.677475,-2.8000000000000003,1049,1.6,983,66,34.82,822,4,27.03,0.9370829352363365,-15.836000000000002,2.200428361119046,1.0,29.98125,12,1,1,1
2019-01-01 13:00:00,17319.328,-2.4000000000000004,1040,1.8,977,63,35.26,822,0,25.97,0.9394230760197854,-15.348000000000003,2.2836238994204634,1.0,30.1,13,1,1,1
2019-01-01 13:30:00,17116.7067,-2.4000000000000004,1026,1.9,966,60,35.26,822,0,24.17,0.9415204669185959,-15.348000000000003,2.4423281293152876,1.0,29.6625,13,1,1,1
2019-01-01 14:00:00,16716.791475,-2.3000000000000003,999,2.0,942,57,35.71,822,0,21.709999999999994,0.9429429419990562,-15.158,2.703368199860898,1.0,28.91875,14,1,1,1
2019-01-01 14:30:00,16131.933675000002,-2.8000000000000003,957,2.2,905,52,37.1,823,0,18.64999999999999,0.9456635308822743,-15.38,3.127088585324968,1.0,27.10625,14,1,1,1
2019-01-01 15:00:00,15023.054275,-3.3000000000000003,881,2.4000000000000004,836,45,38.37,823,0,15.079999999999998,0.948921678832098,-15.626000000000001,3.843677937259789,1.0,24.23125,15,1,1,1
2019-01-01 15:30:00,13819.641275000002,-4.9,797,2.2,758,39,43.26,823,0,11.060000000000002,0.9510664981793394,-16.248,5.212762874550717,1.0,20.00625,15,1,1,1
2019-01-01 16:00:00,11589.166475000002,-6.4,653,2.0,624,29,45.22,824,0,6.679999999999993,0.9555895850603529,-17.356,8.596674693159073,1.0,14.00625,16,1,1,1
2019-01-01 16:30:00,5941.205900000001,-6.4,322,2.0,305,17,45.22,824,0,2.0900000000000034,0.9472049660024691,-17.356,27.420329078317042,1.0,3.6624999999999996,16,1,1,1
2019-01-01 17:00:00,0.0,-8.700000000000001,0,1.4,0,0,50.83,825,0,-3.1599999999999966,0.0,-18.534,57.2986884985499,-0.0,-8.700000000000001,17,1,1,1
2019-01-01 17:30:00,0.0,-9.3,0,1.3,0,0,53.27,825,0,-8.379999999999995,0.0,-18.646,57.2986884985499,-0.0,-9.3,17,1,1,1
2019-01-01 18:00:00,0.0,-9.9,0,1.1,0,0,54.49,825,0,-13.769999999999996,0.0,-19.002000000000002,57.2986884985499,-0.0,-9.9,18,1,1,1
2019-01-01 18:30:00,0.0,-10.2,0,1.4,0,0,55.8,825,0,-19.299999999999997,0.0,-19.04,57.2986884985499,-0.0,-10.2,18,1,1,1
2019-01-01 19:00:00,0.0,-10.4,0,1.6,0,0,56.71,825,0,-24.930000000000007,0.0,-19.058,57.2986884985499,-0.0,-10.4,19,1,1,1
2019-01-01 19:30:00,0.0,-10.3,0,1.8,0,0,56.27,825,0,-30.64,0.0,-19.046,57.2986884985499,-0.0,-10.3,19,1,1,1
2019-01-01 20:00:00,0.0,-10.3,0,1.9,0,0,56.63,825,0,-36.400000000000006,0.0,-18.974,57.2986884985499,-0.0,-10.3,20,1,1,1
2019-01-01 20:30:00,0.0,-10.2,0,1.9,0,0,56.18,825,0,-42.16,0.0,-18.964,57.2986884985499,-0.0,-10.2,20,1,1,1
2019-01-01 21:00:00,0.0,-10.1,0,2.0,0,0,55.77,825,0,-47.889999999999986,0.0,-18.945999999999998,57.2986884985499,-0.0,-10.1,21,1,1,1
2019-01-01 21:30:00,0.0,-10.1,0,2.0,0,0,55.77,825,0,-53.50999999999999,0.0,-18.945999999999998,57.2986884985499,-0.0,-10.1,21,1,1,1
2019-01-01 22:00:00,0.0,-10.0,0,2.1,0,0,55.13,825,0,-58.95000000000002,0.0,-18.974,57.2986884985499,-0.0,-10.0,22,1,1,1
2019-01-01 22:30:00,0.0,-9.8,0,2.1,0,0,54.27,825,0,-64.02000000000001,0.0,-18.945999999999998,57.2986884985499,-0.0,-9.8,22,1,1,1
2019-01-01 23:00:00,0.0,-9.7,0,2.0,0,0,53.32,825,0,-68.46000000000001,0.0,-19.036,57.2986884985499,-0.0,-9.7,23,1,1,1
2019-01-01 23:30:00,0.0,-9.5,0,2.0,0,0,52.49,825,0,-71.75,0.0,-19.002,57.2986884985499,-0.0,-9.5,23,1,1,1
2019-01-02 00:00:00,0.0,-9.3,0,1.9,0,0,50.63,825,0,-73.19,0.0,-19.174,57.2986884985499,-0.0,-9.3,0,2,1,2
2019-01-02 00:30:00,0.0,-9.1,0,1.9,0,0,49.84,825,0,-72.31,0.0,-19.131999999999998,57.2986884985499,-0.0,-9.1,0,2,1,2
2019-01-02 01:00:00,0.0,-8.9,0,1.9,0,0,47.88,825,0,-69.42000000000002,0.0,-19.323999999999998,57.2986884985499,-0.0,-8.9,1,2,1,2
2019-01-02 01:30:00,0.0,-8.700000000000001,0,1.8,0,0,47.14,825,0,-65.21000000000001,0.0,-19.272,57.2986884985499,-0.0,-8.700000000000001,1,2,1,2
2019-01-02 02:00:00,0.0,-8.6,0,1.8,0,0,46.03,825,0,-60.25,0.0,-19.394,57.2986884985499,-0.0,-8.6,2,2,1,2
2019-01-02 02:30:00,0.0,-8.4,0,1.7000000000000002,0,0,45.32,825,0,-54.889999999999986,0.0,-19.336,57.2986884985499,-0.0,-8.4,2,2,1,2
2019-01-02 03:00:00,0.0,-8.200000000000001,0,1.6,0,0,43.84,825,0,-49.30000000000001,0.0,-19.432000000000002,57.2986884985499,-0.0,-8.200000000000001,3,2,1,2
2019-01-02 03:30:00,0.0,-8.0,0,1.6,0,0,43.16,825,0,-43.59,0.0,-19.368000000000002,57.2986884985499,-0.0,-8.0,3,2,1,2
2019-01-02 04:00:00,0.0,-7.800000000000001,0,1.6,0,0,41.57,825,0,-37.83,0.0,-19.486,57.2986884985499,-0.0,-7.800000000000001,4,2,1,2
2019-01-02 04:30:00,0.0,-7.5,0,1.6,0,0,40.62,825,0,-32.06999999999999,0.0,-19.376,57.2986884985499,-0.0,-7.5,4,2,1,2
2019-01-02 05:00:00,0.0,-7.2,0,1.6,0,0,38.68,825,0,-26.340000000000003,0.0,-19.464,57.2986884985499,-0.0,-7.2,5,2,1,2
2019-01-02 05:30:00,0.0,-7.0,0,1.5,0,0,38.08,825,0,-20.680000000000007,0.0,-19.384,57.2986884985499,-0.0,-7.0,5,2,1,2
2019-01-02 06:00:00,0.0,-6.7,0,1.5,0,0,36.52,825,0,-15.120000000000005,0.0,-19.396,57.2986884985499,-0.0,-6.7,6,2,1,2
2019-01-02 06:30:00,0.0,-6.4,0,1.5,0,0,35.730000000000004,826,0,-9.689999999999998,0.0,-19.253999999999998,57.2986884985499,-0.0,-6.4,6,2,1,2
2019-01-02 07:00:00,0.0,-6.1000000000000005,0,1.4,0,0,34.77,826,8,-4.420000000000002,0.0,-19.145999999999997,57.2986884985499,-0.0,-6.1000000000000005,7,2,1,2
2019-01-02 07:30:00,1340.645075,-4.9,71,1.3,62,9,31.75,826,4,0.9899999999999949,0.8732394243205716,-18.55,57.2986884985499,1.0,-2.6812500000000004,7,2,1,2
2019-01-02 08:00:00,6723.695500000002,-3.8,370,1.2000000000000002,339,31,34.78,827,4,5.579999999999998,0.9162162137399562,-16.844,10.28431038565063,1.0,7.7625,8,2,1,2
2019-01-02 08:30:00,10406.176000000001,-2.0,592,1.4,548,44,30.43,827,4,10.039999999999992,0.9256756741120343,-15.913999999999998,5.736061086864117,1.0,16.5,8,2,1,2
2019-01-02 09:00:00,14341.036800000002,-0.2,848,1.6,806,42,29.9,827,0,14.159999999999997,0.9504716969923683,-14.219999999999999,4.087797291256606,1.0,26.3,9,2,1,2
2019-01-02 09:30:00,14634.339075000002,1.2000000000000002,873,1.4,825,48,27.03,827,4,17.86,0.9450171810480903,-13.393999999999998,3.2605980346647168,1.0,28.48125,9,2,1,2
2019-01-02 10:00:00,15540.550000000003,2.5,940,1.1,888,52,22.26,827,4,21.060000000000002,0.9446808500588502,-13.047999999999998,2.7828379356322883,1.0,31.875,10,2,1,2
2019-01-02 10:30:00,16343.800000000003,3.4000000000000004,1000,0.9,943,57,20.89,827,4,23.689999999999998,0.942999999057,-12.421999999999999,2.488874994686118,1.0,34.65,10,2,1,2
2019-01-02 11:00:00,16663.306075,4.3,1027,0.6000000000000001,965,62,18.76,826,3,25.659999999999997,0.9396299893479746,-11.947999999999997,2.3093093116962,1.0,36.39375,11,2,1,2
2019-01-02 11:30:00,17192.597675,4.7,1067,0.6000000000000001,1009,58,18.24,826,0,26.92,0.9456419859928378,-11.652000000000001,2.208744083932092,1.0,38.04375,11,2,1,2
2019-01-02 12:00:00,17307.990700000002,5.2,1078,0.7000000000000001,1022,56,17.990000000000002,826,0,27.409999999999997,0.9480519471724934,-11.201999999999998,2.172237913758103,1.0,38.8875,12,2,1,2
2019-01-02 12:30:00,17265.8188,5.4,1076,0.9,1020,56,17.75,826,0,27.129999999999995,0.9479553894535729,-11.049999999999999,2.192929753201712,1.0,39.025,12,2,1,2
2019-01-02 13:00:00,17134.552875,5.5,1067,1.2000000000000002,1012,55,18.35,825,0,26.07,0.9484536073585251,-10.830000000000002,2.2754738553507066,1.0,38.84375,13,2,1,2
2019-01-02 13:30:00,16913.7675,5.300000000000001,1050,1.2000000000000002,997,53,18.61,825,0,24.289999999999992,0.949523808619501,-10.977999999999998,2.430988594637544,1.0,38.1125,13,2,1,2
2019-01-02 14:00:00,16558.4896,5.2,1024,1.3,973,51,19.78,825,0,21.840000000000003,0.9501953115720748,-10.844000000000001,2.688056786166754,1.0,37.2,14,2,1,2
2019-01-02 14:30:00,16083.9771,4.3,986,1.0,939,47,21.06,825,0,18.78,0.9523326562349568,-11.488,3.106214848533127,1.0,35.1125,14,2,1,2
2019-01-02 15:00:00,15309.030400000003,3.4000000000000004,928,0.7000000000000001,886,42,32.39,826,0,15.209999999999994,0.9547413782815287,-10.122,3.8115914810383553,1.0,32.4,15,2,1,2
2019-01-02 15:30:00,14140.546875000002,2.5,845,0.6000000000000001,810,35,34.52,826,0,11.189999999999998,0.9585798805223906,-10.595999999999998,5.152962090894713,1.0,28.90625,15,2,1,2
2019-01-02 16:00:00,12066.210700000001,1.6,706,0.5,679,27,25.48,826,0,6.819999999999993,0.9617563725754159,-13.304,8.421012108932326,1.0,23.6625,16,2,1,2
2019-01-02 16:30:00,6553.785600000001,1.6,368,0.5,351,17,25.48,826,0,2.2099999999999937,0.9538043452342273,-13.304,25.93212183280075,1.0,13.1,16,2,1,2
2019-01-02 17:00:00,0.0,0.5,0,0.5,0,0,25.21,826,0,-3.019999999999996,0.0,-14.457999999999998,57.2986884985499,-0.0,0.5,17,2,1,2
2019-01-02 17:30:00,0.0,-0.4,0,0.8,0,0,26.91,826,0,-8.239999999999995,0.0,-15.018,57.2986884985499,-0.0,-0.4,17,2,1,2
2019-01-02 18:00:00,0.0,-1.2000000000000002,0,1.2000000000000002,0,0,30.4,826,0,-13.629999999999995,0.0,-15.119999999999997,57.2986884985499,-0.0,-1.2000000000000002,18,2,1,2
2019-01-02 18:30:00,0.0,-2.0,0,1.3,0,0,32.24,826,0,-19.159999999999997,0.0,-15.551999999999998,57.2986884985499,-0.0,-2.0,18,2,1,2
2019-01-02 19:00:00,0.0,-2.8000000000000003,0,1.5,0,0,37.49,827,0,-24.790000000000006,0.0,-15.302,57.2986884985499,-0.0,-2.8000000000000003,19,2,1,2
2019-01-02 19:30:00,0.0,-3.2,0,1.6,0,0,38.62,827,0,-30.5,0.0,-15.475999999999999,57.2986884985499,-0.0,-3.2,19,2,1,2
2019-01-02 20:00:00,0.0,-3.5,0,1.8,0,0,42.42,827,0,-36.260000000000005,0.0,-15.016,57.2986884985499,-0.0,-3.5,20,2,1,2
2019-01-02 20:30:00,0.0,-3.6,0,1.9,0,0,42.74,827,0,-42.02000000000001,0.0,-15.052,57.2986884985499,-0.0,-3.6,20,2,1,2
2019-01-02 21:00:00,0.0,-3.6,0,2.0,0,0,42.25,826,0,-47.75,0.0,-15.15,57.2986884985499,-0.0,-3.6,21,2,1,2
2019-01-02 21:30:00,0.0,-3.4000000000000004,0,1.8,0,0,41.63,826,0,-53.370000000000005,0.0,-15.074,57.2986884985499,-0.0,-3.4000000000000004,21,2,1,2
2019-01-02 22:00:00,0.0,-3.1,0,1.7000000000000002,0,0,39.06,826,0,-58.80000000000001,0.0,-15.287999999999998,57.2986884985499,-0.0,-3.1,22,2,1,2
2019-01-02 22:30:00,0.0,-3.1,0,1.6,0,0,39.06,826,0,-63.879999999999995,0.0,-15.287999999999998,57.2986884985499,-0.0,-3.1,22,2,1,2
2019-01-02 23:00:00,0.0,-3.0,0,1.5,0,0,37.4,826,0,-68.32,0.0,-15.52,57.2986884985499,-0.0,-3.0,23,2,1,2
2019-01-02 23:30:00,0.0,-3.1,0,1.6,0,0,37.68,826,0,-71.63,0.0,-15.564,57.2986884985499,-0.0,-3.1,23,2,1,2
2019-01-03 00:00:00,0.0,-3.2,0,1.6,0,0,36.73,826,0,-73.1,0.0,-15.854,57.2986884985499,-0.0,-3.2,0,3,1,3
2019-01-03 00:30:00,0.0,-3.4000000000000004,0,1.7000000000000002,0,0,37.28,826,0,-72.25999999999999,0.0,-15.944,57.2986884985499,-0.0,-3.4000000000000004,0,3,1,3
2019-01-03 01:00:00,0.0,-3.6,0,1.8,0,0,37.25,826,0,-69.38999999999999,0.0,-16.150000000000002,57.2986884985499,-0.0,-3.6,1,3,1,3
2019-01-03 01:30:00,0.0,-3.9,0,1.9,0,0,38.1,826,0,-65.21000000000001,0.0,-16.279999999999998,57.2986884985499,-0.0,-3.9,1,3,1,3
2019-01-03 02:00:00,0.0,-4.1000000000000005,0,2.0,0,0,39.6,826,0,-60.27000000000001,0.0,-16.18,57.2986884985499,-0.0,-4.1000000000000005,2,3,1,3
2019-01-03 02:30:00,0.0,-4.2,0,2.1,0,0,39.9,826,0,-54.920000000000016,0.0,-16.22,57.2986884985499,-0.0,-4.2,2,3,1,3
2019-01-03 03:00:00,0.0,-4.4,0,2.2,0,0,43.63,826,0,-49.33000000000001,0.0,-15.674,57.2986884985499,-0.0,-4.4,3,3,1,3
2019-01-03 03:30:00,0.0,-4.4,0,2.3000000000000003,0,0,43.57,825,0,-43.629999999999995,0.0,-15.686,57.2986884985499,-0.0,-4.4,3,3,1,3
2019-01-03 04:00:00,0.0,-4.3,0,2.4000000000000004,0,0,48.26,825,0,-37.870000000000005,0.0,-14.648,57.2986884985499,-0.0,-4.3,4,3,1,3
2019-01-03 04:30:00,0.0,-4.2,0,2.5,0,0,47.9,825,0,-32.11,0.0,-14.620000000000001,57.2986884985499,-0.0,-4.2,4,3,1,3
2019-01-03 05:00:00,0.0,-4.0,0,2.7,0,0,51.46,825,0,-26.379999999999995,0.0,-13.708,57.2986884985499,-0.0,-4.0,5,3,1,3
2019-01-03 05:30:00,0.0,-3.8,0,2.7,0,0,50.76,826,0,-20.709999999999994,0.0,-13.648,57.2986884985499,-0.0,-3.8,5,3,1,3
2019-01-03 06:00:00,0.0,-3.6,0,2.8000000000000003,0,0,53.25,826,0,-15.150000000000006,0.0,-12.95,57.2986884985499,-0.0,-3.6,6,3,1,3
2019-01-03 06:30:00,0.0,-3.4000000000000004,0,2.8000000000000003,0,0,52.46,826,0,-9.709999999999994,0.0,-12.908,57.2986884985499,-0.0,-3.4000000000000004,6,3,1,3
2019-01-03 07:00:00,0.0,-3.1,0,2.9000000000000004,0,0,53.38,826,0,-4.439999999999998,0.0,-12.424,57.2986884985499,-0.0,-3.1,7,3,1,3
2019-01-03 07:30:00,3618.8456750000005,-1.3,197,3.1,186,11,46.73,826,0,0.9699999999999989,0.9441624317555206,-11.954,57.2986884985499,1.0,4.85625,7,3,1,3
2019-01-03 08:00:00,10728.2019,0.4,618,3.3000000000000003,594,24,46.0,826,0,5.579999999999998,0.9611650469884061,-10.4,10.28431038565063,1.0,19.7125,8,3,1,3
2019-01-03 08:30:00,13181.073675,2.4000000000000004,781,3.6,749,32,39.86,826,0,10.039999999999992,0.9590268873764061,-9.628,5.736061086864117,1.0,26.80625,8,3,1,3
2019-01-03 09:00:00,13004.673600000002,4.3,776,4.0,730,46,38.95,826,0,14.170000000000002,0.9407216482722659,-7.909999999999999,4.084971460674104,1.0,28.55,9,3,1,3
2019-01-03 09:30:00,12724.875275,5.9,763,3.6,702,61,34.86,826,4,17.89,0.9200524234337452,-7.128,3.2553086993704774,1.0,29.74375,9,3,1,3
2019-01-03 10:00:00,14376.047875,7.5,881,3.2,825,56,33.87,826,3,21.099999999999994,0.9364358672685178,-5.725999999999999,2.7778024066994544,1.0,35.03125,10,3,1,3
2019-01-03 10:30:00,15446.225075,8.6,961,3.0,907,54,31.43,826,0,23.739999999999995,0.943808531796245,-5.113999999999999,2.4839355706089705,1.0,38.63125,10,3,1,3
2019-01-03 11:00:00,15687.5184,9.8,984,2.9000000000000004,927,57,28.52,826,3,25.730000000000004,0.9420731697743159,-4.496,2.3034530966880253,1.0,40.55,11,3,1,3
2019-01-03 11:30:00,16237.6299,10.2,1026,3.1,971,55,27.74,825,0,27.0,0.9463937612608246,-4.2520000000000024,2.2026892645852665,1.0,42.2625,11,3,1,3
2019-01-03 12:00:00,16365.782700000002,10.7,1038,3.4000000000000004,984,54,27.11,825,0,27.509999999999998,0.9479768776994442,-3.878,2.164954748775938,1.0,43.1375,12,3,1,3
2019-01-03 12:30:00,16352.219675000002,10.7,1037,3.5,982,55,27.11,825,0,27.229999999999997,0.9469623906008077,-3.878,2.1854887139113064,1.0,43.10625,12,3,1,3
2019-01-03 13:00:00,16222.970800000001,10.8,1028,3.6,974,54,28.0,825,0,26.189999999999998,0.9474708161989582,-3.5999999999999996,2.2657793379384032,1.0,42.925,13,3,1,3
2019-01-03 13:30:00,15998.174275000003,10.3,1009,3.1,957,52,28.94,825,0,24.42,0.9484638246298673,-3.911999999999999,2.41883424384066,1.0,41.83125,13,3,1,3
2019-01-03 14:00:00,15597.681900000003,9.9,978,2.6,928,50,34.71,825,0,21.97,0.9488752546535018,-3.1579999999999977,2.6729315209378153,1.0,40.4625,14,3,1,3
2019-01-03 14:30:00,15128.7675,8.5,938,2.1,892,46,38.13,825,0,18.92,0.9509594872591051,-3.8739999999999988,3.084062496106168,1.0,37.8125,14,3,1,3
2019-01-03 15:00:00,14408.484300000002,7.2,882,1.5,840,42,44.64,825,0,15.349999999999994,0.9523809513011554,-3.871999999999999,3.7776521608759706,1.0,34.7625,15,3,1,3
2019-01-03 15:30:00,11546.890875000001,5.7,685,1.5,641,44,49.48,825,0,11.329999999999998,0.9357664219915819,-4.404000000000001,5.0901059204818955,1.0,27.10625,15,3,1,3
2019-01-03 16:00:00,10184.3379,4.3,594,1.6,565,29,48.28,826,0,6.959999999999994,0.9511784495771407,-6.044,8.252432956746198,1.0,22.8625,16,3,1,3
2019-01-03 16:30:00,5877.097199999999,4.3,332,1.6,315,17,48.28,826,0,2.3499999999999943,0.9487951778650747,-6.044,24.38801998629135,1.0,14.675,16,3,1,3
2019-01-03 17:00:00,0.0,2.7,0,2.3000000000000003,0,0,52.46,826,0,-2.8799999999999955,0.0,-6.807999999999999,57.2986884985499,-0.0,2.7,17,3,1,3
2019-01-03 17:30:00,0.0,2.1,0,2.6,0,0,54.74,826,0,-8.090000000000003,0.0,-6.952,57.2986884985499,-0.0,2.1,17,3,1,3
2019-01-03 18:00:00,0.0,1.5,0,2.8000000000000003,0,0,56.42,826,0,-13.480000000000004,0.0,-7.215999999999999,57.2986884985499,-0.0,1.5,18,3,1,3
2019-01-03 18:30:00,0.0,1.4,0,3.0,0,0,56.82,826,0,-19.010000000000005,0.0,-7.235999999999999,57.2986884985499,-0.0,1.4,18,3,1,3
2019-01-03 19:00:00,0.0,1.3,0,3.2,0,0,55.22,827,0,-24.650000000000006,0.0,-7.656,57.2986884985499,-0.0,1.3,19,3,1,3
2019-01-03 19:30:00,0.0,1.3,0,3.1,0,0,55.22,827,0,-30.36,0.0,-7.656,57.2986884985499,-0.0,1.3,19,3,1,3
2019-01-03 20:00:00,0.0,1.3,0,3.0,0,0,53.2,827,0,-36.120000000000005,0.0,-8.059999999999999,57.2986884985499,-0.0,1.3,20,3,1,3
2019-01-03 20:30:00,0.0,1.2000000000000002,0,2.9000000000000004,0,0,53.59,827,7,-41.879999999999995,0.0,-8.082,57.2986884985499,-0.0,1.2000000000000002,20,3,1,3
2019-01-03 21:00:00,0.0,1.2000000000000002,0,2.8000000000000003,0,0,52.33,827,8,-47.599999999999994,0.0,-8.334,57.2986884985499,-0.0,1.2000000000000002,21,3,1,3
2019-01-03 21:30:00,0.0,1.3,0,2.7,0,0,51.89,826,0,-53.22999999999999,0.0,-8.322,57.2986884985499,-0.0,1.3,21,3,1,3
2019-01-03 22:00:00,0.0,1.3,0,2.6,0,0,51.78,826,0,-58.66,0.0,-8.344,57.2986884985499,-0.0,1.3,22,3,1,3
2019-01-03 22:30:00,0.0,1.4,0,2.6,0,0,51.41,826,0,-63.74000000000001,0.0,-8.318,57.2986884985499,-0.0,1.4,22,3,1,3
2019-01-03 23:00:00,0.0,1.4,0,2.6,0,0,51.76,826,0,-68.18,0.0,-8.248,57.2986884985499,-0.0,1.4,23,3,1,3
2019-01-03 23:30:00,0.0,1.4,0,2.7,0,0,51.76,826,0,-71.5,0.0,-8.248,57.2986884985499,-0.0,1.4,23,3,1,3
2019-01-04 00:00:00,0.0,1.4,0,2.8000000000000003,0,0,52.16,826,0,-72.99000000000001,0.0,-8.168000000000001,57.2986884985499,-0.0,1.4,0,4,1,4
2019-01-04 00:30:00,0.0,1.3,0,2.8000000000000003,0,0,52.53,826,0,-72.19,0.0,-8.193999999999999,57.2986884985499,-0.0,1.3,0,4,1,4
2019-01-04 01:00:00,0.0,1.2000000000000002,0,2.8000000000000003,0,0,53.15,826,0,-69.37,0.0,-8.170000000000002,57.2986884985499,-0.0,1.2000000000000002,1,4,1,4
2019-01-04 01:30:00,0.0,1.1,0,2.9000000000000004,0,0,53.54,826,0,-65.21000000000001,0.0,-8.192,57.2986884985499,-0.0,1.1,1,4,1,4
2019-01-04 02:00:00,0.0,1.1,0,2.9000000000000004,0,0,53.44,826,0,-60.28999999999999,0.0,-8.212000000000002,57.2986884985499,-0.0,1.1,2,4,1,4
2019-01-04 02:30:00,0.0,1.1,0,2.9000000000000004,0,0,53.44,826,0,-54.94,0.0,-8.212000000000002,57.2986884985499,-0.0,1.1,2,4,1,4
2019-01-04 03:00:00,0.0,1.0,0,2.8000000000000003,0,0,53.7,826,0,-49.360000000000014,0.0,-8.26,57.2986884985499,-0.0,1.0,3,4,1,4
2019-01-04 03:30:00,0.0,1.0,0,2.8000000000000003,0,0,53.7,826,0,-43.66,0.0,-8.26,57.2986884985499,-0.0,1.0,3,4,1,4
2019-01-04 04:00:00,0.0,1.0,0,2.8000000000000003,0,0,53.85,826,0,-37.900000000000006,0.0,-8.23,57.2986884985499,-0.0,1.0,4,4,1,4
2019-01-04 04:30:00,0.0,1.1,0,2.8000000000000003,0,0,53.46,826,0,-32.14,0.0,-8.208,57.2986884985499,-0.0,1.1,4,4,1,4
2019-01-04 05:00:00,0.0,1.1,0,2.8000000000000003,0,0,53.66,826,0,-26.409999999999997,0.0,-8.168000000000001,57.2986884985499,-0.0,1.1,5,4,1,4
